id,lat_x,lon_x,lat_y,lon_y,point1,point2,distance,lanes,width,dist_ –æ“π‡µ’È¬_p1,dist_ –æ“π‡µ’È¬_p2,dist_ Õßæ√– ’Ëæ√–¬“_p1,dist_ Õßæ√– ’Ëæ√–¬“_p2,dist_«‘™ “¡¬Ë“π_p1,dist_«‘™ “¡¬Ë“π_p2,dist_∂ππ∑√—æ¬Ï_p1,dist_∂ππ∑√—æ¬Ï_p2,dist_π‡√»_p1,dist_π‡√»_p2,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p1,dist_ª“°´Õ¬æÿ∑∏‚Õ ∂_p2,dist_Red_Planet_Hotel_p1,dist_Red_Planet_Hotel_p2
217.0,13.731723,100.5268262,13.7315894,100.5268852,p171,p6,16.164956496093843,1,7,315.22336832556783,321.6848413402356,498.0189245135709,503.7353938209182,97.45956633596417,109.68302628674572,45.6995496383271,30.00506012926218,390.09327119916037,388.7758587647947,471.2170932162574,464.6995546734695,342.92417335904366,327.77321875959166
217.0,13.7317086,100.5268235,13.7317925,100.5269251,p233,p327,14.40399906233174,1,7,314.9079148032499,326.12644211517767,497.6359857309844,509.1877293834027,97.82659134980072,104.902951917792,44.557733662309346,47.89153304572531,389.0622297736941,403.188520458213,469.83430011097437,484.12102250550964,341.34257880605344,350.2019897717899
217.0,13.7317086,100.5268235,13.7317425,100.5268416,p233,p118,4.246371131896981,1,7,314.9079148032499,316.93156978320025,497.6359857309844,499.81148254975653,97.82659134980072,98.18427541926769,44.557733662309346,46.62154309084678,389.0622297736941,392.60236620819586,469.83430011097437,473.9411983867562,341.34257880605344,344.9979500266117
217.0,13.7317086,100.5268235,13.731723,100.5268262,p233,p171,1.6275527380251498,1,7,314.9079148032499,315.22336832556783,497.6359857309844,498.0189245135709,97.82659134980072,97.45956633596417,44.557733662309346,45.6995496383271,389.0622297736941,390.09327119916037,469.83430011097437,471.2170932162574,341.34257880605344,342.92417335904366
217.0,13.7317086,100.5268235,13.7316884,100.5268282,p233,p300,2.3027996162980533,1,7,314.9079148032499,315.3958470275405,497.6359857309844,498.0228808960668,97.82659134980072,99.21541546260721,44.557733662309346,42.44968640972558,389.0622297736941,388.42774001496366,469.83430011097437,468.515331589903,341.34257880605344,339.07076682435485
217.0,13.7317086,100.5268235,13.7315894,100.5268852,p233,p6,14.835700774566039,1,7,314.9079148032499,321.6848413402356,497.6359857309844,503.7353938209182,97.82659134980072,109.68302628674572,44.557733662309346,30.00506012926218,389.0622297736941,388.7758587647947,469.83430011097437,464.6995546734695,341.34257880605344,327.77321875959166
217.0,13.7316884,100.5268282,13.7317925,100.5269251,p300,p327,15.605919044410951,1,7,315.3958470275405,326.12644211517767,498.0228808960668,509.1877293834027,99.21541546260721,104.902951917792,42.44968640972558,47.89153304572531,388.42774001496366,403.188520458213,468.515331589903,484.12102250550964,339.07076682435485,350.2019897717899
217.0,13.7316884,100.5268282,13.7317425,100.5268416,p300,p118,6.187336585937709,1,7,315.3958470275405,316.93156978320025,498.0228808960668,499.81148254975653,99.21541546260721,98.18427541926769,42.44968640972558,46.62154309084678,388.42774001496366,392.60236620819586,468.515331589903,473.9411983867562,339.07076682435485,344.9979500266117
217.0,13.7316884,100.5268282,13.731723,100.5268262,p300,p171,3.853410294487918,1,7,315.3958470275405,315.22336832556783,498.0228808960668,498.0189245135709,99.21541546260721,97.45956633596417,42.44968640972558,45.6995496383271,388.42774001496366,390.09327119916037,468.515331589903,471.2170932162574,339.07076682435485,342.92417335904366
217.0,13.7316884,100.5268282,13.7317086,100.5268235,p300,p233,2.3027996162980533,1,7,315.3958470275405,314.9079148032499,498.0228808960668,497.6359857309844,99.21541546260721,97.82659134980072,42.44968640972558,44.557733662309346,388.42774001496366,389.0622297736941,468.515331589903,469.83430011097437,339.07076682435485,341.34257880605344
217.0,13.7316884,100.5268282,13.7315894,100.5268852,p300,p6,12.613134717643856,1,7,315.3958470275405,321.6848413402356,498.0228808960668,503.7353938209182,99.21541546260721,109.68302628674572,42.44968640972558,30.00506012926218,388.42774001496366,388.7758587647947,468.515331589903,464.6995546734695,339.07076682435485,327.77321875959166
217.0,13.7315894,100.5268852,13.7317925,100.5269251,p6,p327,22.991290989281104,1,7,321.6848413402356,326.12644211517767,503.7353938209182,509.1877293834027,109.68302628674572,104.902951917792,30.00506012926218,47.89153304572531,388.7758587647947,403.188520458213,464.6995546734695,484.12102250550964,327.77321875959166,350.2019897717899
